Product ID;Active;Name;Categories;Price tax excluded;Tax rules ID;Cost price;On sale;Discount amount;Discount percent;Discount from;Discount to;References;Supplier references;Suppliers;Brand;EAN13;UPC;EPN;Ecotax;Width;Height;Depth;Weight;Delivery time of in-stock;Delivery time of out-of-stock;Quantity;Minimal quantity;Low stock level;Send me an email;Visibility;Additional shipping cost;Unit for base price;Base price;Summary;Description;Tags;Meta title;Meta keywords;Meta decription;Rewritten URL;Label when in stock;Label when backorder allowed;Avaialble for order;Product availability date;Product creation date;Show price;Image URLs;Image alt texts;Delete existing images;features;Available online only;Condition
20596;1;Kingston Pamięć DDR5 Fury Beast RGB 16GB(2*8GB)/6000 CL40;Pamięci RAM;407.86;;407.86;0;0;0;;;;;;Kingston;;;;;;;;;;;;;;;;;;407.86;407.86;DDR5 Fury Beast RGB;;;;;;;;1;;;1;;;1;Rodzaj pamięci: DDR5|Całkowita pojemność pamięci: 16 GB|Częstotliwość szyny pamięci: 6000 MHz|Liczba pamięci w zestawie: 2|CAS Latency: CL40|Radiator: Tak|Typ gwarancji: gwarancja wieczysta|Obsługa ECC: Nie|Wymiary: Produkt: 133,4 x 7,1 x 42,2 mm Opakowanie: 14 x 121,9 x 171,5 mm|Waga: 90 g;0;new
23311;1;Kingston Pamięć DDR5 Fury Beast RGB 32GB(1*32GB)/6000 CL36 biała;Pamięci RAM;589.29;;589.29;0;0;0;;;;;;Kingston;;;;;;;;;;;;;;;;;;589.29;589.29;Pamięć 32GB 6000MT/s DDR5 CL36 DIMM FURY Beast White RGB EXPO;;;;;;;;1;;;1;;;1;Rodzaj pamięci: DDR5|Całkowita pojemność pamięci: 32 GB|Częstotliwość szyny pamięci: 6000 MHz|Liczba pamięci w zestawie: 1|CAS Latency: CL36|Radiator: Tak|Typ gwarancji: gwarancja wieczysta|Obsługa ECC: Nie;0;new
20600;1;Kingston Pamięć DDR5 Fury Beast RGB 32GB(2*16GB)/5200 CL40;Pamięci RAM;601.95;;601.95;0;0;0;;;;;;Kingston;;;;;;;;;;;;;;;;;;601.95;601.95;DDR5 Fury Beast RGB;;;;;;;;1;;;1;;;1;Rodzaj pamięci: DDR5|Całkowita pojemność pamięci: 32 GB|Częstotliwość szyny pamięci: 5200 MHz|Liczba pamięci w zestawie: 2|CAS Latency: CL40|Radiator: Tak|Typ gwarancji: gwarancja wieczysta|Obsługa ECC: Nie|Wymiary: Produkt: 133,4 x 7,1 x 42,2 mm Opakowanie: 14 x 121,9 x 171,5 mm|Waga: 90 g;0;new
20969;1;Kingston Pamięć DDR5 Fury Renegade Silver  32GB(2*16GB)/6000  CL32;Pamięci RAM;641.27;;641.27;0;0;0;;;;;;Kingston;;;;;;;;;;;;;;;;;;641.27;641.27;Przekraczaj granice jak nigdy dotąd dzięki pamięci Kingston FURY Renegade DDR5, zaprojektowanej z myślą o ekstremalnej wydajności na platformach DDR5 nowej generacji. Wzbogać swój system o przyspieszenie, którego potrzebuje, aby pozostać na szczycie dzięki ultraszybkiej pamięci z prędkością do 6400 MT/s . Kingston FURY Renegade DDR5 jest wyposażony w elegancki, nowo zaprojektowany radiator z aluminium w kolorze czarno-srebrnym, który uzupełnia wygląd najnowszych komputerów PC stworzonych przez producentów komputerów i entuzjastów majsterkowania. Dostępne w pojedynczych modułach o pojemności 16 GB i dwukanałowych zestawach o pojemności 32 GB.;;;;;;;;1;;;1;;;1;Rodzaj pamięci: DDR5|Całkowita pojemność pamięci: 32 GB|Częstotliwość szyny pamięci: 6000 MHz|Liczba pamięci w zestawie: 2|CAS Latency: CL32|Radiator: Tak|Typ gwarancji: gwarancja wieczysta|Pozostałe parametry: Napięcie: 1,35 V, 1,4 V Temperatura robocza: 0°C do 85°C Wymiary: 133,35 mm x 39,2 mm x 7,65 mm|Obsługa ECC: Nie;0;new
24501;1;Kingston Pamięć desktopowa 32GB/3200 KCP432ND8/32;Pamięci RAM;352.15;;352.15;0;0;0;;;;;;Kingston;;;;;;;;;;;;;;;;;;352.15;352.15;Pamięć desktopowa 32GB DDR4 3200MT/s Non-ECC Unbuffered DIMM CL22 2RX8 1.2V 288-pin 16Gbit;;;;;;;;1;;;1;;;1;Rodzaj pamięci: DDR4|Całkowita pojemność pamięci: 32 GB|Częstotliwość szyny pamięci: 3200 MHz|Liczba pamięci w zestawie: 1|CAS Latency: CL22|Radiator: Nie|Typ gwarancji: gwarancja wieczysta|Obsługa ECC: Nie;0;new
14410;1;Kingston Pamięć notebookowa 32GB /3200  KCP432SD8/32;Pamięci RAM;335.38;;335.38;0;0;0;;;;;;Kingston;;;;;;;;;;;;;;;;;;335.38;335.38;Pamięć notebookowa 32GB /3200 KCP432SD8/32;;;;;;;;1;;;1;;;1;Rodzaj pamięci: DDR4|Całkowita pojemność pamięci: 32 GB|Częstotliwość szyny pamięci: 3200 MHz|Liczba pamięci w zestawie: 1|CAS Latency: CL22|Radiator: Nie|Typ gwarancji: gwarancja wieczysta|Pozostałe parametry: Non-ECC, CL22, X8, 1.2V, Unbuffered, SODIMM, 260-pin, 2R, 16Gbit|Obsługa ECC: Nie;0;new
19933;1;Kioxia Dysk SSD Exceria   1TB NVMe 2100/1700MB/s;Dyski SSD;229.47;;229.47;0;0;0;;;;;;Kioxia;;;;;;;;;;;;;;;;;;229.47;229.47;Druga generacja dysków KIOXIA EXCERIA G2 SSD to nowy poziom wydajności z maks. sekwencyjną szybkością odczytu sięgającą 2100 MB/s 1, umożliwiając tym samym szybsze uruchamianie, transfer plików oraz działanie systemu. Zastosowanie pamięci BiCS FLASH 3D flash umożliwia osiągnięcie pojemności w podstawowej klasie dysków SSD do 2 TB, a interfejs M.2 2280 pozwala na ich zastosowanie zarówno w komputerach stacjonarnych, jak i notebookach.;;;;;;;;1;;;1;;;1;Model: EXCERIA G2 NVMe|Typ dysku: SSD|Format szerokości: M.2 2280|Typ napędu: Wewnętrzny|Pojemność dysku: 1 TB|Interfejs dysku: PCI-Express|Prędkość odczytu: 2100 MB/s|Prędkość zapisu: 1700 MB/s|Wysokość: 2.23 mm|Szerokość: 80.15 mm|Głębokość: 22.15 mm|Typ gwarancji: gwarancja normalna|Okres gwarancji (miesiące): 60|Kolor: Nie dotyczy|Waga: 6.8 kg|Ilość operacji odczytu IOPS (maks.): 400 K|Ilość operacji zapisu IOPS (maks.): 400 K|TBW: 400 TB;0;new
14177;1;Kioxia Dysk SSD Exceria 480GB SATA3 550/540Mb/s;Dyski SSD;123.86;;123.86;0;0;0;;;;;;Kioxia;;;;;;;;;;;;;;;;;;123.86;123.86;Dysk SSD KIOXIA Exceria 480GB SATA3 550/540Mb/sWymiana dysku twardego (HDD) na SSD powinna być łatwa i nie wiązać się z dużymi wydatkami. Dyski SSD z serii EXCERIA SATA doskonale wpisują się w to założenie. Zaprojektowane jako szybsza alternatywa dla tradycyjnych dysków twardych, dyski SSD z serii EXCERIA SATA z pamięcią BiCS FLASH zapewniają optymalne parametry, niezawodność i dobry stosunek ceny do jakości, dając drugą młodość Twojemu komputerowi lub laptopowi.;;;;;;;;1;;;1;;;1;Model: Exceria 480GB SATA3|Typ dysku: SSD|Format szerokości: 2,5'' (SFF)|Typ napędu: Zewnętrzny|Pojemność dysku: 480 GB|Interfejs dysku: SATA III - 6 Gb/s|Prędkość odczytu: 555 MB/s|Prędkość zapisu: 540 MB/s|Wysokość: 7.2 mm|Szerokość: 100.45 mm|Głębokość: 70.1 mm|Typ gwarancji: gwarancja normalna|Okres gwarancji (miesiące): 36|Kolor: Czarny|Waga: 45.6 g|Ilość operacji odczytu IOPS (maks.): 82 K|Ilość operacji zapisu IOPS (maks.): 88 K|Pozostałe parametry: Temperatura pracy: 0°C do 65°C Odporność na wstrząsy 14.7 km/s2 {1500 G} 0,5 ms sinusoida Wibracje: 196 m/s2 {20 G} peak, 10~2 000 Hz, (20 min / axis) x 3 axis Pobór energii (aktywny): 1,6W|TBW: 120 TB;0;new
14265;1;Kioxia Dysk SSD Exceria 500GB NVMe 1700/1600Mb/s 2280;Dyski SSD;146.03;;146.03;0;0;0;;;;;;Kioxia;;;;;;;;;;;;;;;;;;146.03;146.03;Dysk SSD KIOXIA Exceria 500GB NVMe 1700/1600Mb/s 2280Przejście z dysku twardego na SATA SSD powinno być łatwe i nie wiązać się z dużymi wydatkami. Tak właśnie jest w przypadku dysków serii EXCERIA SATA SSD. Dyski KIOXIA EXCERIA to większa szybkość oraz wydajność w dobrej cenie. Te produkty odmienią Twój system. Zastosowanie pamięci BiCS FLASH 3D umożliwia osiągnięcie pojemności w podstawowej klasie dysków SSD do 1 TB, a interfejs M.2 2280 pozwala ich zastosowanie zarówno w komputerach stacjonarnych, jak i notebookach.;;;;;;;;1;;;1;;;1;Model: Exceria 500GB NVMe|Typ dysku: SSD|Format szerokości: M.2 2280|Typ napędu: Wewnętrzny|Pojemność dysku: 500 GB|Interfejs dysku: PCI-Express|Prędkość odczytu: 1700 MB/s|Prędkość zapisu: 1600 MB/s|Wysokość: 2.23 mm|Szerokość: 80.15 mm|Głębokość: 22.15 mm|Typ gwarancji: gwarancja normalna|Okres gwarancji (miesiące): 60|Waga: 6.9 g|Ilość operacji odczytu IOPS (maks.): 350 K|Ilość operacji zapisu IOPS (maks.): 400 K|Pozostałe parametry: Temperatura pracy: 0°C do 85°C Odporność na wstrząsy: 9.806 km/s2 {1000 G} 0,5 ms sinusoida Wibracje: 196 m/s2 {20 G} peak, 10~2 000 Hz, (20 min / axis) x 3 axis Pobór energii (aktywny): 3,9W|TBW: 200 TB;0;new
19602;1;Kioxia Dysk SSD Exceria 960GB SATA3 550/540Mb/s;Dyski SSD;207.30;;207.30;0;0;0;;;;;;Kioxia;;;;;;;;;;;;;;;;;;207.30;207.30;Dysk SSD KIOXIA Exceria 960GB SATA3 550/540Mb/sWymiana dysku twardego (HDD) na SSD powinna być łatwa i nie wiązać się z dużymi wydatkami. Dyski SSD z serii EXCERIA SATA doskonale wpisują się w to założenie. Zaprojektowane jako szybsza alternatywa dla tradycyjnych dysków twardych, dyski SSD z serii EXCERIA SATA z pamięcią BiCS FLASH zapewniają optymalne parametry, niezawodność i dobry stosunek ceny do jakości, dając drugą młodość Twojemu komputerowi lub laptopowi.;;;;;;;;1;;;1;;;1;Model: Exceria 960GB SATA3|Typ dysku: SSD|Format szerokości: 2,5'' (SFF)|Typ napędu: Zewnętrzny|Pojemność dysku: 960 GB|Interfejs dysku: SATA III - 6 Gb/s|Prędkość odczytu: 555 MB/s|Prędkość zapisu: 540 MB/s|Wysokość: 7.2 mm|Szerokość: 100.45 mm|Głębokość: 70.1 mm|Typ gwarancji: gwarancja normalna|Okres gwarancji (miesiące): 36|Kolor: Czarny|Waga: 45.7 g|Ilość operacji odczytu IOPS (maks.): 81 K|Ilość operacji zapisu IOPS (maks.): 88 K|Pozostałe parametry: Temperatura pracy: 0°C do 65°C Odporność na wstrząsy 14.7 km/s2 {1500 G} 0,5 ms sinusoida Wibracje: 196 m/s2 {20 G} peak, 10~2 000 Hz, (20 min / axis) x 3 axis Pobór energii (aktywny): 1,7W|TBW: 240 TB;0;new
24696;1;Lexar Dysk SSD NM620 1TB NVMe M.2 2280 3300/3000MB/s;Dyski SSD;276.26;;276.26;0;0;0;;;;;;Lexar;;;;;;;;;;;;;;;;;;276.26;276.26;;;;;;;;;1;;;1;;;1;Model: NM620|Typ dysku: SSD|Format szerokości: M.2 2280|Typ napędu: Wewnętrzny|Pojemność dysku: 1 TB|Interfejs dysku: PCI-Express|Prędkość odczytu: 3300 MB/s|Prędkość zapisu: 3000 MB/s|Wysokość: 2.45 mm|Szerokość: 22 mm|Głębokość: 80 mm|Typ gwarancji: gwarancja normalna|Okres gwarancji (miesiące): 60|Kolor: Nie dotyczy|Waga: 9 g|Ilość operacji odczytu IOPS (maks.): 300 K|Ilość operacji zapisu IOPS (maks.): 256 K|TBW: 500 TB;0;new
24663;1;Lexar Dysk SSD NM620 1TB NVMe M.2 2280 3300/3000MB/s ( LNM620X001T-RNNNG ) (1);Dyski SSD;239.00;;239.00;0;0;0;;;;;;Lexar;;;;;;;;;;;;;;;;;;239.00;239.00;Zaprojektowany, aby znacznie usprawnić działanie Twojego komputera, dysk SSD Lexar NM620 o pojemności 1 TB sprawi, że uruchamianie systemu i aplikacji będzie błyskawiczne. Interfejs M.2 PCIe Gen3x4 NVMe 1.4 oraz wbudowana kość pamięci 3D NAND gwarantują bardzo szybkie prędkości odczytu i zapisu na poziomie odpowiednio 3300 MB/s i 3000 MB/s. W rezultacie wydajność pracy jest większa i pozbawiona spowolnień.;;;;;;;;1;;;1;;;1;Okres gwarancji: 60 miesięcy (gwarancja producenta)|Producent: Lexar|Model: LNM620X001T-RNNNG|Kod produktu (producenta): LNM620X001T-RNNNG|Interfejs: M.2 NVMe|Pojemność: 1 TB|Odczyt: 3300 MB/s|Zapis: 3000 MB/s|Zastosowane technologie: S.M.A.R.T, TRIM|Typ opakowania: BOX;0;new
19042;1;Lexar Dysk SSD NM620 2TB NVMe M.2 2280 3300/3000MB/s;Dyski SSD;456.72;;456.72;0;0;0;;;;;;Lexar;;;;;;;;;;;;;;;;;;456.72;456.72;;;;;;;;;1;;;1;;;1;Model: NM620|Typ dysku: SSD|Format szerokości: M.2 2280|Typ napędu: Wewnętrzny|Pojemność dysku: 2 TB|Interfejs dysku: PCI-Express|Prędkość odczytu: 3300 MB/s|Prędkość zapisu: 3000 MB/s|Wysokość: 2.45 mm|Szerokość: 22 mm|Głębokość: 80 mm|Typ gwarancji: gwarancja normalna|Okres gwarancji (miesiące): 60|Kolor: Nie dotyczy|Waga: 9 g|Ilość operacji odczytu IOPS (maks.): 350 K|Ilość operacji zapisu IOPS (maks.): 256 K|TBW: 1000 TB;0;new
24513;1;Lexar Dysk SSD NM620 2TB NVMe M.2 2280 3300/3000MB/s;Dyski SSD;439.00;;439.00;0;0;0;;;;;;Lexar;;;;;;;;;;;;;;;;;;439.00;439.00;;;;;;;;;1;;;1;;;1;Producent: Lexar|Model: NM620X002TRNNNG|Kod produktu (producenta): NM620X002TRNNNG|Interfejs: M.2 NVMe|Pojemność: 2 TB|Odczyt: 3100 MB/s|Zapis: 3000 MB/s|Zastosowane technologie: S.M.A.R.T, TRIM|Typ opakowania: BOX;0;new
19037;1;Lexar Dysk SSD NM620 512GB NVMe M.2 2280 3300/2400MB/s;Dyski SSD;163.57;;163.57;0;0;0;;;;;;Lexar;;;;;;;;;;;;;;;;;;163.57;163.57;;;;;;;;;1;;;1;;;1;Model: NM620|Typ dysku: SSD|Format szerokości: M.2 2280|Typ napędu: Wewnętrzny|Pojemność dysku: 512 GB|Interfejs dysku: PCI-Express|Prędkość odczytu: 3300 MB/s|Prędkość zapisu: 2400 MB/s|Wysokość: 2.45 mm|Szerokość: 22 mm|Głębokość: 80 mm|Typ gwarancji: gwarancja normalna|Okres gwarancji (miesiące): 60|Kolor: Nie dotyczy|Waga: 9 g|Ilość operacji odczytu IOPS (maks.): 200 K|Ilość operacji zapisu IOPS (maks.): 256 K|TBW: 250 TB;0;new
22399;1;Lexar Dysk SSD NM710 1TB NVMe M.2 2280 5000/4500MB/s;Dyski SSD;304.52;;304.52;0;0;0;;;;;;Lexar;;;;;;;;;;;;;;;;;;304.52;304.52;;;;;;;;;1;;;1;;;1;Model: NM710|Typ dysku: SSD|Format szerokości: M.2 2280|Typ napędu: Wewnętrzny|Pojemność dysku: 1 TB|Interfejs dysku: PCI-Express|Prędkość odczytu: 5000 MB/s|Prędkość zapisu: 4500 MB/s|Wysokość: 2.45 mm|Szerokość: 22 mm|Głębokość: 80 mm|Typ gwarancji: gwarancja normalna|Okres gwarancji (miesiące): 60|Kolor: Nie dotyczy|Waga: 7 g|TBW: 600 TB;0;new
22401;1;Lexar Dysk SSD NM710 2TB NVMe M.2 2280 4850/4500MB/s;Dyski SSD;513.07;;513.07;0;0;0;;;;;;Lexar;;;;;;;;;;;;;;;;;;513.07;513.07;;;;;;;;;1;;;1;;;1;Model: NM710|Typ dysku: SSD|Format szerokości: M.2 2280|Typ napędu: Wewnętrzny|Pojemność dysku: 2 TB|Interfejs dysku: PCI-Express|Prędkość odczytu: 4850 MB/s|Prędkość zapisu: 4500 MB/s|Wysokość: 2.45 mm|Szerokość: 22 mm|Głębokość: 80 mm|Typ gwarancji: gwarancja normalna|Okres gwarancji (miesiące): 60|Kolor: Nie dotyczy|Waga: 7 g|TBW: 1200 TB;0;new
22398;1;Lexar Dysk SSD NM710 500GB NVMe M.2 2280 5000/2600MB/s;Dyski SSD;186.09;;186.09;0;0;0;;;;;;Lexar;;;;;;;;;;;;;;;;;;186.09;186.09;;;;;;;;;1;;;1;;;1;Model: NM710|Typ dysku: SSD|Format szerokości: M.2 2280|Typ napędu: Wewnętrzny|Pojemność dysku: 500 GB|Interfejs dysku: PCI-Express|Prędkość odczytu: 5000 MB/s|Prędkość zapisu: 2600 MB/s|Wysokość: 2.45 mm|Szerokość: 22 mm|Głębokość: 80 mm|Typ gwarancji: gwarancja normalna|Okres gwarancji (miesiące): 60|Kolor: Nie dotyczy|Waga: 7 g|TBW: 300 TB;0;new
23488;1;Lexar Dysk SSD NM790 1TB 2280 PCIeGen4x4 7200/6500MB/s;Dyski SSD;310.15;;310.15;0;0;0;;;;;;Lexar;;;;;;;;;;;;;;;;;;310.15;310.15;Niewiarygodne prędkości, aby wykonać zadanie;;;;;;;;1;;;1;;;1;Model: NM790|Typ dysku: SSD|Format szerokości: M.2 2280|Typ napędu: Wewnętrzny|Pojemność dysku: 1 TB|Interfejs dysku: PCI-Express|Prędkość odczytu: 7400 MB/s|Prędkość zapisu: 6500 MB/s|Wysokość: 2.45 mm|Szerokość: 22 mm|Głębokość: 80 mm|Typ gwarancji: gwarancja normalna|Okres gwarancji (miesiące): 60|Kolor: Nie dotyczy|Waga: 6 g|Pozostałe parametry: Temperatura pracy: 0° do 70° C (32°F do 158°F) Temperatura przechowywania:  -40° do 85° C (-40°F do 185°F)|TBW: 1000 TB;0;new
24598;1;Lexar Dysk SSD NM790 1TB 2280 PCIeGen4x4 7200/6500MB/s ( LNM790X001T-RNNNG );Dyski SSD;275.00;;275.00;0;0;0;;;;;;Lexar;;;;;;;;;;;;;;;;;;275.00;275.00;Niewiarygodne prędkości, aby wykonać zadanie;;;;;;;;1;;;1;;;1;Okres gwarancji: 60 miesięcy (gwarancja producenta)|Producent: Lexar|Model: NM790|Kod produktu (producenta): LNM790X001T-RNNNG|Format: M.2 2280|Interfejs: M.2 NVMe|Pojemność: 1 TB|Zastosowane technologie: S.M.A.R.T, TRIM|Typ opakowania: BOX;0;new
23489;1;Lexar Dysk SSD NM790 2TB 2280 PCIeGen4x4 7200/6500MB/s;Dyski SSD;535.64;;535.64;0;0;0;;;;;;Lexar;;;;;;;;;;;;;;;;;;535.64;535.64;Niewiarygodne prędkości, aby wykonać zadanie;;;;;;;;1;;;1;;;1;Model: NM790|Typ dysku: SSD|Format szerokości: M.2 2280|Typ napędu: Wewnętrzny|Pojemność dysku: 2 TB|Interfejs dysku: PCI-Express|Prędkość odczytu: 7400 MB/s|Prędkość zapisu: 6500 MB/s|Wysokość: 2.45 mm|Szerokość: 22 mm|Głębokość: 80 mm|Typ gwarancji: gwarancja normalna|Okres gwarancji (miesiące): 60|Kolor: Nie dotyczy|Waga: 6 g|Pozostałe parametry: Temperatura pracy: 0° do 70° C (32°F do 158°F) Temperatura przechowywania:  -40° do 85° C (-40°F do 185°F)|TBW: 1500 TB;0;new
24611;1;Lexar Dysk SSD NM790 2TB radiator PCIeGen4x4 7400/6500MB/s;Dyski SSD;563.84;;563.84;0;0;0;;;;;;Lexar;;;;;;;;;;;;;;;;;;563.84;563.84;;;;;;;;;1;;;1;;;1;Model: NM790 radiator|Typ dysku: SSD|Format szerokości: M.2 2280|Typ napędu: Wewnętrzny|Pojemność dysku: 2 TB|Interfejs dysku: PCI-Express|Prędkość odczytu: 7400 MB/s|Prędkość zapisu: 6500 MB/s|Wysokość: 9.7 mm|Szerokość: 24 mm|Głębokość: 80 mm|Typ gwarancji: gwarancja normalna|Okres gwarancji (miesiące): 60|Kolor: Nie dotyczy|Waga: 48.6 g|TBW: 1500 TB;0;new
23913;1;Lexar Dysk SSD NM790 4TB 2280 PCIeGen4x4 7400/6500MB/s;Dyski SSD;998.01;;998.01;0;0;0;;;;;;Lexar;;;;;;;;;;;;;;;;;;998.01;998.01;;;;;;;;;1;;;1;;;1;Model: NM790|Typ dysku: SSD|Format szerokości: M.2 2280|Typ napędu: Wewnętrzny|Pojemność dysku: 4 TB|Interfejs dysku: PCI-Express|Prędkość odczytu: 7400 MB/s|Prędkość zapisu: 6500 MB/s|Wysokość: 2.45 mm|Szerokość: 22 mm|Głębokość: 80 mm|Typ gwarancji: gwarancja normalna|Okres gwarancji (miesiące): 60|Kolor: Nie dotyczy|Waga: 6 g|Ilość operacji odczytu IOPS (maks.): 900 K|Ilość operacji zapisu IOPS (maks.): 900 K|TBW: 3000 TB;0;new
24612;1;Lexar Dysk SSD NM790 4TB radiator PCIeGen4x4 7400/6500MB/s;Dyski SSD;1026.16;;1026.16;0;0;0;;;;;;Lexar;;;;;;;;;;;;;;;;;;1026.16;1026.16;;;;;;;;;1;;;1;;;1;Model: NM790 radiator|Typ dysku: SSD|Format szerokości: M.2 2280|Typ napędu: Wewnętrzny|Pojemność dysku: 4 TB|Interfejs dysku: PCI-Express|Prędkość odczytu: 7400 MB/s|Prędkość zapisu: 6500 MB/s|Wysokość: 9.7 mm|Szerokość: 24 mm|Głębokość: 80 mm|Typ gwarancji: gwarancja normalna|Okres gwarancji (miesiące): 60|Kolor: Nie dotyczy|Waga: 48.6 g|TBW: 3000 TB;0;new
23487;1;Lexar Dysk SSD NM790 512GB 2280 PCIeGen4x4 7200/4400MB/s;Dyski SSD;202.98;;202.98;0;0;0;;;;;;Lexar;;;;;;;;;;;;;;;;;;202.98;202.98;Niewiarygodne prędkości, aby wykonać zadanie;;;;;;;;1;;;1;;;1;Model: NM790|Typ dysku: SSD|Format szerokości: M.2 2280|Typ napędu: Wewnętrzny|Pojemność dysku: 512 GB|Interfejs dysku: PCI-Express|Prędkość odczytu: 7200 MB/s|Prędkość zapisu: 4400 MB/s|Wysokość: 2.45 mm|Szerokość: 22 mm|Głębokość: 80 mm|Typ gwarancji: gwarancja normalna|Okres gwarancji (miesiące): 60|Kolor: Nie dotyczy|Waga: 6 g|Pozostałe parametry: Temperatura pracy: 0° do 70° C (32°F do 158°F) Temperatura przechowywania:  -40° do 85° C (-40°F do 185°F)|TBW: 500 TB;0;new
22037;1;Lexar Dysk SSD NM800 PRO 1TB NVMe M.2 2280 7500/6300MB/s;Dyski SSD;377.76;;377.76;0;0;0;;;;;;Lexar;;;;;;;;;;;;;;;;;;377.76;377.76;;;;;;;;;1;;;1;;;1;Model: NM800 PRO|Typ dysku: SSD|Format szerokości: M.2 2280|Typ napędu: Wewnętrzny|Pojemność dysku: 1 TB|Interfejs dysku: PCI-Express|Prędkość odczytu: 7500 MB/s|Prędkość zapisu: 6300 MB/s|Wysokość: 2.45 mm|Szerokość: 22 mm|Głębokość: 80 mm|Typ gwarancji: gwarancja normalna|Okres gwarancji (miesiące): 60|Kolor: Nie dotyczy|Waga: 9 g|Ilość operacji odczytu IOPS (maks.): 800 K|Ilość operacji zapisu IOPS (maks.): 650 K|TBW: 1000 TB;0;new
22038;1;Lexar Dysk SSD NM800 PRO 2TB NVMe M.2 2280 7500/6500MB/s;Dyski SSD;704.85;;704.85;0;0;0;;;;;;Lexar;;;;;;;;;;;;;;;;;;704.85;704.85;;;;;;;;;1;;;1;;;1;Model: NM800 PRO|Typ dysku: SSD|Format szerokości: M.2 2280|Typ napędu: Wewnętrzny|Pojemność dysku: 2 TB|Interfejs dysku: PCI-Express|Prędkość odczytu: 7500 MB/s|Prędkość zapisu: 6500 MB/s|Wysokość: 2.45 mm|Szerokość: 22 mm|Głębokość: 80 mm|Typ gwarancji: gwarancja normalna|Okres gwarancji (miesiące): 60|Kolor: Nie dotyczy|Waga: 9 g|Ilość operacji odczytu IOPS (maks.): 800 K|Ilość operacji zapisu IOPS (maks.): 700 K|TBW: 2000 TB;0;new
22400;1;Lexar Dysk SSD NM800 Pro Radiator 1TB NVMe 7500/6300MB/s;Dyski SSD;405.90;;405.90;0;0;0;;;;;;Lexar;;;;;;;;;;;;;;;;;;405.90;405.90;;;;;;;;;1;;;1;;;1;Model: NM800 Pro|Typ dysku: SSD|Format szerokości: M.2 2280|Typ napędu: Wewnętrzny|Pojemność dysku: 1 TB|Interfejs dysku: PCI-Express|Prędkość odczytu: 7500 MB/s|Prędkość zapisu: 6300 MB/s|Wysokość: 10 mm|Szerokość: 24 mm|Głębokość: 80 mm|Typ gwarancji: gwarancja normalna|Okres gwarancji (miesiące): 60|Kolor: Nie dotyczy|Waga: 54 g|Ilość operacji odczytu IOPS (maks.): 1000 K|Ilość operacji zapisu IOPS (maks.): 1100 K|TBW: 1000 TB;0;new
24417;1;Lexar Dysk SSD NM800Pro Radiator 2TB NVMe 7500/6500MB/s;Dyski SSD;733.00;;733.00;0;0;0;;;;;;Lexar;;;;;;;;;;;;;;;;;;733.00;733.00;Lexar Professional NM800PRO with Heatsink M.2 2280 PCIe Gen4x4 NVMe SSD;;;;;;;;1;;;1;;;1;Model: NM800Pro|Typ dysku: SSD|Format szerokości: M.2 2280|Typ napędu: Wewnętrzny|Pojemność dysku: 2 TB|Interfejs dysku: PCI-Express|Prędkość odczytu: 7500 MB/s|Prędkość zapisu: 6500 MB/s|Wysokość: 10 mm|Szerokość: 22 mm|Głębokość: 80 mm|Typ gwarancji: gwarancja normalna|Okres gwarancji (miesiące): 60|Kolor: Nie dotyczy|Waga: 54 g|TBW: 2000 TB;0;new
23463;1;Lexar Dysk SSD NQ100 1920GB SATA3 2.5 560/500MB/s;Dyski SSD;467.99;;467.99;0;0;0;;;;;;Lexar;;;;;;;;;;;;;;;;;;467.99;467.99;;;;;;;;;1;;;1;;;1;Model: NQ100|Typ dysku: SSD|Format szerokości: 2,5'' (SFF)|Typ napędu: Wewnętrzny|Pojemność dysku: 1.92 TB|Interfejs dysku: SATA III - 6 Gb/s|Prędkość odczytu: 560 MB/s|Prędkość zapisu: 550 MB/s|Wysokość: 7 mm|Szerokość: 69.85 mm|Głębokość: 100.2 mm|Typ gwarancji: gwarancja normalna|Okres gwarancji (miesiące): 36|Kolor: Nie dotyczy|Waga: 34 g;0;new
22389;1;Lexar Dysk SSD NQ100 480GB SATA3 2.5 560/480MB/s;Dyski SSD;146.63;;146.63;0;0;0;;;;;;Lexar;;;;;;;;;;;;;;;;;;146.63;146.63;;;;;;;;;1;;;1;;;1;Model: NQ100|Typ dysku: SSD|Format szerokości: 2,5'' (SFF)|Typ napędu: Wewnętrzny|Pojemność dysku: 480 GB|Interfejs dysku: SATA III - 6 Gb/s|Prędkość odczytu: 560 MB/s|Prędkość zapisu: 480 MB/s|Wysokość: 7 mm|Szerokość: 69.85 mm|Głębokość: 100.2 mm|Typ gwarancji: gwarancja normalna|Okres gwarancji (miesiące): 36|Kolor: Nie dotyczy|Waga: 34 g|TBW: 168 TB;0;new
